509	1	1214
510	0	2207
510	1	2636
511	0	2015
511	1	2712
512	0	779
512	1	918
513	0	2974
513	1	1660
514	0	2443
514	1	1494
515	2	2216
516	2	3385
517	2	624
518	2	3333
519	0	2763
519	1	1750
520	0	2763
520	1	3041
521	2	2110
522	2	181
523	2	3152
524	2	1346
525	0	2995
525	1	669
526	2	829
527	2	192
528	0	2763
528	1	84
529	0	141
529	1	589
530	2	1400
531	2	1116
532	2	705
533	2	821
534	0	2645
534	1	669
535	0	3065
535	1	2691
536	0	412
536	1	2341
537	0	2197
537	1	799
538	0	126
538	1	799
539	0	1616
539	1	1494
540	0	1318
540	1	2882
541	2	40
542	0	123
542	1	2341
543	0	3016
543	1	2806
544	0	3375
544	1	763
545	0	126
545	1	1494
546	0	2015
546	1	1214
547	2	2112
548	2	3300
549	0	1995
549	1	1859
550	2	1483
551	2	2285
552	0	2974
552	1	2905
553	2	3056
554	2	2225
555	0	1318
555	1	241
556	2	414
557	2	1021
558	0	2312
558	1	1494
559	0	1995
559	1	1081
560	0	1333
560	1	799
561	0	3042
561	1	964
562	2	1211
563	0	524
563	1	964
564	2	2474
565	2	3354
566	0	709
566	1	2691
567	2	2394
568	2	1218
569	2	1439
570	2	3100
571	2	2436
572	2	684
573	2	2497
574	2	1441
575	2	2972
576	0	2427
576	1	294
577	2	1858
578	0	1349
578	1	2341
579	0	709
579	1	589
580	0	440
580	1	881
581	0	2067
581	1	918
582	2	3303
583	2	739
584	2	728
585	2	38
586	0	3042
586	1	2638
587	2	1390
588	0	1071
588	1	2638
589	0	3339
589	1	187
590	2	316
591	0	135
591	1	330
592	2	1028
593	0	2484
593	1	1494
594	0	23
594	1	1345
595	2	1853
596	2	1910
597	2	468
598	2	767
599	0	1248
599	1	1247
600	0	3016
600	1	125
601	2	1964
602	0	3042
602	1	447
603	0	126
603	1	3302
604	0	23
604	1	1542
605	0	2974
605	1	590
606	2	2600
607	0	2067
607	1	2337
608	2	3404
609	2	625
610	2	1263
611	2	1794
612	2	1075
613	0	3042
613	1	3379
614	2	2036
615	0	860
615	1	2156
616	0	3216
616	1	1759
617	0	1248
617	1	2327
618	2	1149
619	0	3016
619	1	763
620	0	3016
620	1	2193
621	2	1092
622	2	410
623	0	3375
623	1	662
624	0	2763
624	1	377
625	2	2590
626	0	2484
626	1	469
627	0	126
627	1	1552
628	0	2015
628	1	241
629	0	3208
629	1	964
630	0	1349
630	1	1994
631	2	1382
632	2	1396
633	0	1248
633	1	3089
634	2	750
635	2	2210
636	2	1013
637	0	2197
637	1	2156
638	0	2524
638	1	2059
639	0	23
639	1	187
640	0	23
640	1	1551
641	0	23
641	1	589
642	0	2498
642	1	799
643	2	3146
644	0	1248
644	1	1938
645	0	1333
645	1	294
646	2	1984
647	2	2863
648	0	3016
648	1	964
649	0	3016
649	1	447
650	0	3016
650	1	2166
651	0	3375
651	1	542
652	0	984
652	1	2691
653	0	2763
653	1	1958
654	0	534
654	1	2341
655	0	2484
655	1	2636
656	0	779
656	1	2337
657	2	3297
658	0	3035
658	1	1461
659	0	769
659	1	2337
660	2	1356
661	2	495
662	2	1618
663	0	2067
663	1	469
664	0	2805
664	1	2680
665	0	1248
665	1	3028
666	0	505
666	1	1759
667	0	3016
667	1	1534
668	0	2427
668	1	2712
669	0	2197
669	1	2341
670	0	1349
670	1	469
671	0	440
671	1	1345
672	2	2391
673	2	166
674	0	2498
674	1	918
675	2	212
676	2	866
677	2	1779
678	0	652
678	1	294
679	0	3016
679	1	1816
680	2	2531
681	0	2763
681	1	889
682	2	238
683	2	2033
684	2	2580
685	2	1892
686	2	593
687	2	3028
688	0	1248
688	1	1289
689	0	203
689	1	2691
690	0	3339
690	1	918
691	0	2282
691	1	2337
692	2	2633
693	2	2176
694	2	95
695	2	437
696	0	2015
696	1	2193
697	0	23
697	1	2754
698	0	23
698	1	3360
699	0	59
699	1	1759
700	0	3208
700	1	157
701	0	1318
701	1	901
702	2	260
703	2	1084
704	2	2825
705	0	2805
705	1	2812
706	2	2567
707	2	3140
708	0	633
708	1	330
709	2	1707
710	2	2170
711	0	3276
711	1	1750
712	0	2484
712	1	669
713	0	2015
713	1	3443
714	2	3141
715	2	3253
716	0	1318
716	1	2636
717	0	1318
717	1	918
718	2	19
719	0	2750
719	1	241
720	0	2312
720	1	669
721	0	1333
721	1	83
722	2	858
723	0	3016
723	1	2654
724	0	1891
724	1	187
725	0	1891
725	1	1994
726	0	2484
726	1	2156
727	0	3042
727	1	1494
728	2	2007
729	2	2991
730	0	126
730	1	3443
731	0	23
731	1	2166
732	2	1646
733	0	2974
733	1	964
734	2	2409
735	2	2372
736	0	2750
736	1	1128
737	0	2645
737	1	320
738	2	256
739	2	682
740	0	1019
740	1	669
741	0	2164
741	1	3360
742	2	234
743	0	1354
743	1	2636
744	0	3181
744	1	2341
745	2	2675
746	0	2250
746	1	330
747	2	2746
748	2	2114
749	2	738
750	2	1302
751	0	1248
751	1	2166
752	2	500
753	0	3016
753	1	3301
754	2	1147
755	0	3375
755	1	660
756	2	2798
757	0	2763
757	1	2717
758	0	844
758	1	330
759	0	135
759	1	542
760	2	1275
761	2	2027
762	2	2862
763	0	122
763	1	469
764	0	2164
764	1	1518
765	0	2995
765	1	1494
766	0	2974
766	1	2010
767	0	860
767	1	2636
768	2	2730
769	0	1318
769	1	1551
770	0	1318
770	1	2341
771	2	2249
772	2	3011
773	2	925
774	2	3200
775	2	1139
776	0	3069
776	1	1750
777	0	1995
777	1	2638
778	0	1333
778	1	2691
779	2	2885
780	0	984
780	1	1994
781	0	2763
781	1	1299
782	2	2460
783	2	1241
784	0	3042
784	1	2156
785	0	2524
785	1	2059
786	0	2524
786	1	2059
787	0	2207
787	1	669
788	0	122
788	1	1214
789	0	2071
789	1	330
790	0	1349
790	1	3246
791	0	2974
791	1	889
792	0	2370
792	1	1758
793	2	1673
794	2	3142
795	2	2401
796	0	3065
796	1	283
797	0	1333
797	1	330
798	0	3375
798	1	2272
799	0	1980
799	1	330
800	2	1294
801	2	3436
802	0	1019
802	1	1552
803	0	23
803	1	447
804	0	1349
804	1	589
805	2	2004
806	2	455
807	0	123
807	1	330
808	0	3370
808	1	2636
809	2	1754
810	0	1248
810	1	127
811	0	1995
811	1	2754
812	0	1995
812	1	2882
813	2	2035
814	0	2763
814	1	2963
815	2	2629
816	0	3042
816	1	195
817	0	3042
817	1	589
818	0	141
818	1	195
819	0	2524
819	1	2059
820	0	122
820	1	1542
821	0	2015
821	1	1494
822	0	2974
822	1	1183
823	0	2974
823	1	1345
824	0	2974
824	1	1128
825	0	724
825	1	2638
826	2	603
827	0	860
827	1	1214
828	2	2118
829	2	2320
830	2	1749
831	2	2209
832	2	1905
833	0	633
833	1	2636
834	0	1995
834	1	1552
835	2	2140
836	2	388
837	0	3016
837	1	3089
838	0	984
838	1	1552
839	0	2763
839	1	1217
840	2	1208
841	2	1702
842	0	267
842	1	1759
843	2	648
844	2	2175
845	2	551
846	2	14
847	2	604
848	2	2487
849	2	1057
850	0	3065
850	1	1948
851	0	1333
851	1	2193
852	2	1371
853	0	2763
853	1	1728
854	0	2763
854	1	241
855	2	1641
856	0	1038
856	1	918
857	2	2523
858	2	93
859	2	1867
860	2	1915
861	0	1822
861	1	330
862	2	1599
863	2	10
864	0	112
864	1	187
865	0	2555
865	1	1759
866	2	2359
867	0	812
867	1	2638
868	2	1311
869	2	1949
870	2	1590
871	2	752
872	0	1374
872	1	1759
873	0	2750
873	1	283
874	0	685
874	1	294
875	0	190
875	1	330
876	0	1288
876	1	2337
877	2	2549
878	0	3375
878	1	229
879	0	3375
879	1	1869
880	2	2674
881	2	2037
882	0	267
882	1	2337
883	2	761
884	0	2427
884	1	827
885	0	2427
885	1	3246
886	2	2518
887	0	731
887	1	2812
888	0	1019
888	1	2337
889	0	2164
889	1	1494
890	2	1064
891	2	1056
892	0	3035
892	1	1214
893	0	3208
893	1	320
894	0	3187
894	1	2754
895	2	247
896	2	776
897	2	1809
898	0	2974
898	1	1211
899	0	2974
899	1	2654
900	0	825
900	1	669
901	0	1616
901	1	1542
902	2	1420
903	0	812
903	1	1128
904	2	115
905	2	921
906	2	77
907	2	3095
908	2	2244
909	2	1805
910	0	3464
910	1	1759
911	0	3016
911	1	1660
912	0	3375
912	1	84
913	0	2763
913	1	1758
914	0	2763
914	1	2010
915	0	534
915	1	1992
916	2	3271
917	2	120
918	0	2015
918	1	2156
919	0	2015
919	1	1128
920	0	23
920	1	1299
921	0	23
921	1	563
922	0	3208
922	1	1542
923	0	3208
923	1	447
924	0	3208
924	1	1552
925	2	1977
926	0	2974
926	1	1758
927	0	860
927	1	330
928	0	860
928	1	447
929	2	2082
930	2	1353
931	0	2843
931	1	799
932	0	812
932	1	1992
933	2	2998
934	2	3226
935	2	1771
936	2	1730
937	0	3069
937	1	889
938	0	2067
938	1	3443
939	0	2805
939	1	3115
940	2	1471
941	2	784
942	0	1995
942	1	542
943	2	1256
944	0	3016
944	1	1494
945	0	3375
945	1	980
946	0	1891
946	1	2341
947	0	2706
947	1	2234
948	0	1038
948	1	1816
949	2	3013
950	2	698
951	2	2966
952	2	1807
953	0	2484
953	1	157
954	0	2207
954	1	2341
955	0	2015
955	1	660
956	2	833
957	2	2752
958	2	525
959	2	2191
960	0	3208
960	1	1750
961	2	857
962	0	2974
962	1	2717
963	2	1394
964	0	688
964	1	330
965	0	1616
965	1	447
966	0	1318
966	1	2717
967	2	2053
968	2	890
969	2	249
970	2	3395
971	2	1605
972	2	425
973	2	2973
974	2	1109
975	0	3069
975	1	1217
976	2	298
977	2	164
978	0	1248
978	1	3301
979	0	2312
979	1	1816
980	0	2312
980	1	2882
981	0	652
981	1	3246
982	0	2894
982	1	2003
983	2	3268
984	0	3016
984	1	2916
985	0	3375
985	1	2166
986	0	2706
986	1	1728
987	2	253
988	2	2617
989	0	2763
989	1	1859
990	0	2763
990	1	1585
991	0	135
991	1	1759
992	0	135
992	1	2638
993	2	2977
994	2	3066
995	2	1488
996	0	2484
996	1	3379
997	0	2427
997	1	447
998	2	2751
999	0	126
999	1	1994
1000	0	2015
1000	1	3379
1001	0	2015
1001	1	2272
1002	0	524
1002	1	3379
1003	0	3208
1003	1	195
1004	0	3208
1004	1	3379
1005	2	830
1006	0	1186
1006	1	330
1007	2	3145
1008	2	1545
1009	2	464
1010	2	3032
1011	2	3397
1012	2	2417
1013	0	1374
1013	1	2337
1014	0	1374
1014	1	1128
1015	2	2802
1016	0	3069
1016	1	1758
1017	0	2067
1017	1	1816
1018	0	931
1018	1	2341
1019	2	2315
1020	2	1350
1021	0	2763
1021	1	1461
1022	0	1038
1022	1	2638
1023	0	2427
1023	1	1728
1024	2	1679
1025	2	599
1026	0	2197
1026	1	2337
1027	0	2197
1027	1	1816
1028	0	23
1028	1	1660
1029	0	3208
1029	1	3360
1030	0	1349
1030	1	1696
1031	0	2974
1031	1	308
1032	0	2974
1032	1	1393
1033	0	709
1033	1	2712
1034	2	1638
1035	0	882
1035	1	799
1036	0	825
1036	1	2754
1037	2	3474
1038	0	379
1038	1	330
1039	2	1280
1040	0	2498
1040	1	187
1041	2	2570
1042	0	880
1042	1	964
1043	2	1099
1044	0	3069
1044	1	2712
1045	0	2067
1045	1	2812
1046	2	835
1047	0	1248
1047	1	689
1048	0	2312
1048	1	799
1049	0	2312
1049	1	1214
1050	2	1686
1051	0	3339
1051	1	2636
1052	0	3470
1052	1	901
1053	0	3211
1053	1	433
1054	2	1521
1055	2	729
1056	2	560
1057	2	1661
1058	2	251
1059	2	1606
1060	0	3042
1060	1	799
1061	2	2230
1062	0	1019
1062	1	605
1063	0	779
1063	1	241
1064	0	779
1064	1	2341
1065	0	779
1065	1	1214
1066	0	23
1066	1	2795
1067	0	23
1067	1	2383
1068	2	744
1069	0	1283
1069	1	1128
1070	0	2995
1070	1	2812
1071	2	2389
1072	2	734
1073	0	2974
1073	1	229
1074	0	709
1074	1	1183
1075	2	619
1076	0	768
1076	1	799
1077	2	2002
1078	2	777
1079	2	2677
1080	2	1961
1081	2	1370
1082	2	3439
1083	0	2498
1083	1	1696
1084	2	2665
1085	2	301
1086	0	2805
1086	1	1994
1087	0	751
1087	1	2337
1088	0	1248
1088	1	1393
1089	0	633
1089	1	2638
1090	0	652
1090	1	2341
1091	0	1995
1091	1	308
1092	0	2349
1092	1	82
1093	2	339
1094	2	2505
1095	0	3375
1095	1	1660
1096	2	2190
1097	0	2763
1097	1	3333
1098	0	1234
1098	1	1345
1099	2	2540
1100	0	426
1100	1	1759
1101	2	1343
1102	2	1602
1103	2	559
1104	2	1827
1105	2	1237
1106	0	2197
1106	1	918
1107	0	524
1107	1	2680
1108	0	23
1108	1	2882
1109	0	3185
1109	1	799
1110	0	781
1110	1	2341
1111	0	3035
1111	1	799
1112	2	34
1113	2	3131
1114	0	2974
1114	1	1668
1115	0	3191
1115	1	1542
1116	0	396
1116	1	558
1117	0	860
1117	1	187
1118	2	2305
1119	2	1510
1120	2	2864
1121	2	240
1122	0	1865
1122	1	799
1123	0	588
1123	1	1214
1124	2	1388
1125	0	2498
1125	1	1494
1126	0	2750
1126	1	2156
1127	0	2750
1127	1	1552
1128	0	175
1128	1	2882
1129	2	3113
1130	0	2067
1130	1	799
1131	0	2067
1131	1	1214
1132	2	1923
1133	2	2641
1134	2	3001
1135	0	3375
1135	1	1247
1136	0	2763
1136	1	1862
1137	0	1038
1137	1	1552
1138	0	1038
1138	1	589
1139	2	3457
1140	2	1176
1141	2	3184
1142	2	2778
1143	2	1119
1144	2	1467
1145	2	1621
1146	2	1114
1147	0	2427
1147	1	1345
1148	0	3042
1148	1	827
1149	2	3453
1150	2	863
1151	0	2164
1151	1	82
1152	0	1304
1152	1	1214
1153	0	1635
1153	1	918
1154	0	23
1154	1	828
1155	0	2026
1155	1	918
1156	0	282
1156	1	469
1157	0	2545
1157	1	447
1158	2	512
1159	2	3117
1160	0	3208
1160	1	1816
1161	2	1587
1162	0	3188
1162	1	1759
1163	2	3169
1164	0	1753
1164	1	1214
1165	2	1762
1166	2	1907
1167	2	1209
1168	2	1584
1169	0	3370
1169	1	1128
1170	0	2750
1170	1	2660
1171	2	1548
1172	2	1380
1173	0	2312
1173	1	1758
1174	0	318
1174	1	187
1175	0	3065
1175	1	2481
1176	0	1995
1176	1	1551
1177	2	1837
1178	0	1333
1178	1	1759
1179	2	2702
1180	0	3016
1180	1	3304
1181	0	3016
1181	1	2691
1182	2	1553
1183	2	478
1184	0	3375
1184	1	689
1185	2	807
1186	0	2763
1186	1	1840
1187	0	2763
1187	1	1247
1188	0	1594
1188	1	330
1189	0	436
1189	1	1759
1190	2	1806
1191	2	1532
1192	2	1656
1193	2	1271
1194	0	126
1194	1	2660
1195	2	904
1196	0	122
1196	1	1859
1197	0	2164
1197	1	1345
1198	0	2164
1198	1	2717
1199	0	23
1199	1	3182
1200	2	3365
1201	2	473
1202	0	3208
1202	1	1247
1203	0	2995
1203	1	1247
1204	0	2995
1204	1	589
1205	2	3116
1206	0	3356
1206	1	330
1207	0	860
1207	1	3443
1208	0	3216
1208	1	3246
1209	0	1616
1209	1	662
1210	0	3454
1210	1	3115
1211	2	981
1212	2	1120
1213	0	379
1213	1	195
1214	0	2498
1214	1	294
1215	2	1538
1216	2	2968
1217	2	1226
1218	2	1959
1219	0	1374
1219	1	1360
1220	0	1374
1220	1	3379
1221	0	1033
1221	1	330
1222	2	1287
1223	2	3430
1224	0	2805
1224	1	1552
1225	0	751
1225	1	2341
1226	2	787
1227	0	1995
1227	1	1323
1228	2	3204
1229	0	1071
1229	1	1214
1230	0	68
1230	1	469
1231	0	3016
1231	1	2795
1232	0	1891
1232	1	2156
1233	0	2763
1233	1	1269
1234	0	2763
1234	1	1734
1235	2	2679
1236	2	2928
1237	0	1038
1237	1	1128
1238	0	1038
1238	1	469
1239	2	2913
1240	2	2096
1241	2	2904
1242	0	269
1242	1	1696
1243	0	269
1243	1	1758
1244	0	2484
1244	1	195
1245	0	2427
1245	1	2010
1246	0	2427
1246	1	2156
1247	0	3042
1247	1	662
1248	2	169
1249	2	1772
1250	2	864
1251	0	779
1251	1	2383
1252	0	23
1252	1	1534
1253	0	23
1253	1	1461
1254	2	1640
1255	0	1786
1255	1	2638
1256	0	1786
1256	1	2882
1257	0	1349
1257	1	84
1258	2	2456
1259	0	2974
1259	1	125
1260	0	2974
1260	1	1323
1261	0	2974
1261	1	528
1262	0	1051
1262	1	330
1263	2	2512
1264	2	1490
1265	2	2135
1266	0	1609
1266	1	2337
1267	0	1753
1267	1	469
1268	2	1615
1269	0	2498
1269	1	3115
1270	2	2150
1271	0	123
1271	1	1214
1272	2	3025
1273	2	2180
1274	2	1626
1275	2	943
1276	2	620
1277	0	2805
1277	1	964
1278	2	1981
1279	0	751
1279	1	1696
1280	0	751
1280	1	2636
1281	0	1248
1281	1	2230
1282	2	1341
1283	0	3065
1283	1	2812
1284	0	3065
1284	1	2468
1285	2	26
1286	0	2894
1286	1	187
1287	0	1071
1287	1	1816
1288	0	3211
1288	1	1128
1289	0	3016
1289	1	968
1290	2	1836
1291	2	121
1292	0	3375
1292	1	125
1293	0	3375
1293	1	3028
1294	0	2724
1294	1	2812
1295	0	2763
1295	1	60
1296	0	1340
1296	1	469
1297	2	2095
1298	2	957
1299	0	1038
1299	1	1214
1300	2	31
1301	2	2447
1302	2	2980
1303	2	3245
1304	2	383
1305	2	1383
1306	0	2427
1306	1	1534
1307	0	3042
